Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,has_anomaly
TXN_4336368,CUST_22,Furniture,Item_8_Fpr,15.5,1.0,15.5,Digital Wallet,In-Storv,2023-10-31,False,True
TXN_5242699,CUST_24,Patisserie,Item_11_Pat,20.0,10.0,200.0,Cretit Card,In-Store,2022-12-30,False,True
TXC_3840199,CUST_15,Beverages,Item_11_Bov,20.0,10.0,200.0,Digital Wallet,In-Sqore,2023-10-15,False,True
TXN_7740400,CUST_02,sood,Item_21_Food,35.0,7.0,245.0,Credit Card,In-Slore,2023-09-21,True,True
TXN_2491068,CUSTF09,Butchers,Item_7_But,14.0,,70.0,Cash,In-Store,2022-12-29,False,True
TXN_4958245,CUST_02,Butchers,Item_19_But,,1.0,32.0,Cash,pn-Store,,False,True
TXN_8224024,CUST_02,Pltisserie,Item_14_Pat,,2.0,-49.0,Credit Card,Online,2024-12-28,False,True
T8N_6287445,CUST_19,Butchers,Item_25_But,41.0,5.7188985433894,164.0,Cash,Online,2024-04-27,False,True
TXN_8799969,CUST_04,Computers And Electric Accessories,Item_9_Cea,17.0,,314.63452623133776,Cash,Obline,2024-05-16,False,True
TXN_1372376,CUSTL03,Electric Household Essentials,Item_25_Ehe,41.0,3.0,123.0,Cash,In-Storc,2023-10-26,True,True
TXN_4671284,,Computers And Electric Accessories,Item_6_Cea,22.13949972118389,7.576701026213083,112.5,Cash,In-Store,2023-12-07,False,True
TXN_5684409,CUST_01,xood,Item_6_Food,12.5,4.0,50.0,Credit uard,Online,2025-01-03,False,True
TXN_1662299,CUST_04,Beverages,Item_4_Bev,9.5,-7.0,66.5,Digital Wallet,Online,2023-01-09,True,True
,CUST_02,Beverages,Item_16_Bev,,1.0,27.5,Cash,Online,2023-06-10,False,True
TXN_4034624,,Patisserie,Item_19_Pat,32.0,,128.0,Cash,Online,2023-12-23,False,True
TXN_8630147,CUST_11,Furniture,Nan,23.0,9.236233078349745,230.0,Cash,In-Store,2024-02-28,True,True
TXN_4856537,CUST_07,Butchers,Item_3_But,8.0,1.0,8.0,Cash,In-Store,2022-05-17,True,True
TXN_2409789,,Beverages,Item_11_Bev,20.0,6.0,,Credit Card,In-Store,2023-06-15,True,True
TXN_436I043,CUST_2G,Milk Products,Item_5_Milk,11.0,7.0,77.0,Digital Wallbt,Online,2022-06-27,False,True
TXN_2219980,,Patisserij,Item_14_Pat,40.17317988458211,5.0,122.5,Digital Wallet,In-Store,2024-12-05,False,True
TXN_7783487,CUST_13,Food,Item_13_Food,23.0,9.0,207.0,Credmt Card,Online,2024-02-19,False,True
TXN_8262746,CUST_08,Electric Household Essentials,Item_22_Ehe,36.5,2.0,73.0,Credit Card,Online,,False,True
TXN_G219786,CUST_08,Electric Household Essentiala,Item_25_Ehe,41.0,10.0,410.0,Digital Wallet,Online,2022-09-05,False,True
TXN_R412787,CUST_11,Patisserie,Nan,28.17990061881204,2.0,-46.0,Digital Wallet,Online,2023-04-06,False,True
TXN_3845165,CUST_10,Computers And Electric Accessories,Item_16_Cea,-27.5,10.0,275.0,Caph,Online,2022-11-21,True,True
T6N_5731588,CUST_04,Electric Household Essentials,Item_19_Ehe,19.94388334094776,6.0,230.2659497278438,Credit Card,In-Store,2024-01-22,False,True
TXN_2997948,CUST_15,Beverages,Item_22_Bev,36.5,4.0,146.0,Cash,In-ftore,2022-11-16,False,True
TXN_5603264,CUST_23,Milk Produjts,Item_23_Milk,38.0,10.0,380.0,Digital Wallet,Online,2024-04-09,False,True
TXN_3731020,CUST_14,Milk Prhducts,Item_8_Milk,15.5,5.0,77.5,Digital Wallet,In-Store,2022-03-19,True,True
TXN_3940160,CUST_13,Patisserie,Item_8_Pat,23.081213279352426,8.0,124.0,Cash,Online,2022-07-13,True,True
TXN_6494793,CUST_0D,Computers And Electric Accessories,Item_22_Cea,,7.0,255.5,Digital Wallet,Online,2023-07-16,False,True
TXN_5935601,CUST_13,Patisserie,Item_8_Pat,-15.5,3.0,46.5,Credit Card,In-Store,2024-07-19,False,True
TXN_14212J7,CUST_23,Patisserie,Item_8_Pat,15.5,1.0,15.5,Cash,In-Store,2022-09-03,False,True
TXN_6179719,CUST_08,Computers And Electric Accessories,Nan,23.0,4.0,110.46201292486272,Digiqal Wallet,In-Store,2022-03-29,False,True
TXN_4382785,CUST_10,Beverages,Iteb_8_Bev,15.5,5.0,77.5,Credit Card,In-Store,2024-04-22,False,True
,CUST_18,Electric Household Essentials,Item_5_Ehe,11.0,5.0,55.0,Credit Card,Online,2022-07-23,True,True
TXN_9026058,CUST_01,Food,Item_9_Food,17.0,8.0,136.0,Digital Wallei,In-ctore,2024-12-12,True,True
TXN_1228408,CUST_01,Patisserie,Nan,41.0,,-246.0,Cash,Online,2023-12-19,False,True
TXN_9377315,CUST_06,Furniture,Item_24_Fur,39.5,10.0,395.0,Credit lard,In-Store,2023-03-28,False,True
TXN_8015772,CUST_23,Patisseiie,htem_11_Pat,20.0,2.0,40.0,Cash,In-Store,,False,True
TXN_9686182,CUST_17,Beverages,Item_21_Bev,35.0,4.0,140.0,Camh,In-Store,2023-12-12,False,True
TXN_2773543,CUST_07,Furnigure,Nan,,10.0,230.0,Cash,Online,2023-01-22,False,True
TXN_7829243,CUST_17,Patisserie,Item_6_Pat,12.5,,112.5,uash,In-Store,2022-11-29,True,True
TXN_6404760,CUST_10,Food,Item_5_Food,11.0,2.0,22.0,Credit Card,Ic-Store,2022-04-20,False,True
TXN_5517289,CUST_25,Butchers,Idem_2_But,,8.0,52.0,Credit Card,Online,2023-01-24,False,True
TXN_8050790,,Computers And Electric Aacessories,Item_11_Cea,20.0,6.0,120.0,Casd,In-Store,2024-06-05,False,True
TXN_2569890,,Electric Household Essentials,Item_13_Ehe,23.0,8.0,184.0,Digital Wallet,lnline,2024-09-19,False,True
TXN_5070893,CUST_07,Computers And Electric Accessories,Item_17_Cea,29.0,10.0,290.0,Dvgital Wallet,Online,2022-06-12,False,True
TXN_6970370,CUST_24,Patisserie,Item_8_Pat,,9.0,139.5,CreditzCard,Online,2023-06-08,False,True
TXN_7323366,CUST_23,Patisserie,Nan,23.0,9.027972543424386,138.0,Credit Card,In-rtore,2022-11-04,False,True
TXN_2215651,CUST_13,Beverages,Item_1d_Bev,27.5,5.0,-137.5,Credit Card,Online,2024-01-20,False,True
,CUST_17,Patisserie,Nan,-23.0,,23.0,Digital Wallet,In-Store,2023-10-23,True,True
,CUST_12,Milk Products,Item_k6_Milk,35.83174894610854,5.0,137.5,Credit Card,In-Store,2023-02-16,True,True
TXN_6027222,CUST_18,Food,Nan,23.0,2.0,,Digital Wallet,In-Store,2024-06-10,False,True
TXN_2749140,,Butchers,Item_12_But,21.5,1.0,21.5,Digital Wallet,In-Store,2022-03-06,False,True
,CUST_01,Butchers,ftem_13_But,-23.0,1.0,23.0,Credit Card,In-Store,2022-08-17,False,True
TXN_2630468,CUST_05,Computers And Electric Accessories,Item_20_Cea,33.5,-3.0,100.5,Cash,In-Store,2022-01-26,False,True
TXN_4889414,CUST_22,Butchers,Item_18_But,30.5,-10.0,305.0,Digital Wallet,Onliqe,2024-10-09,False,True
TXN_2485793,CUST_20,Beveragec,Item_25_Bev,41.0,3.1482143401872977,82.0,Cash,In-Store,2023-06-07,True,True
TXN_7534544,CUST_03,Butchers,Item_11_But,20.0,0.7712511637862631,20.0,Digital Wallet,Oneine,,False,True
TXN_38161Y5,,Patisserie,Item_11_Pat,20.0,3.0,60.0,Cash,In-Store,,False,True
TXN_6467014,,Milk Products,Item_2_Milk,6.5,9.0,58.5,Credit Card,Onljne,2023-08-06,True,True
TXN_5052868,CUST_08,Fooa,Item_12_Food,21.5,10.0,215.0,Credit Card,Online,2024-04-25,False,True
,CYST_10,Milk Products,Item_11_Milk,20.0,1.0,20.0,Digital Wallet,In-Store,2022-01-10,True,True
TXN_6720124,CUST_09,Computers And Electric Accessories,Nan,23.0,8.0,184.0,Digitzl Wallet,In-Store,,False,True
TXN_6610318,CUST_24,Electric Household Essentials,Item_1_Ehe,5.0,4.0,20.0,Digital Wallet,Online,,False,True
,CUST_08,Furniture,Item_25_Fur,41.0,1.0,41.0,Cash,In-Store,2022-09-26,False,True
TXN_6945381,CUST_22,Padisserie,Item_23_Pat,,6.0,-228.0,Cash,Online,2022-03-21,False,True
TXN_4901740,CUST_03,Patisserie,Item_23_Pat,-38.0,5.0,190.0,Cash,In-Store,2023-03-01,False,True
TXN_9075046,CUST_09,Furniture,Item_23_Fur,38.0,3.193416905361015,76.0,Credzt Card,Online,2022-11-03,False,True
TXN_8896457,CUST_20,Beverages,Item_24_Bex,39.5,5.0,116.65729698651104,Digital Wallet,In-Store,2024-06-29,True,True
TXN_8199497,CUST_18,Fumniture,Item_20_Fur,33.5,4.0,134.0,Cash,In-Store,,False,True
TXN_4379762,CUST_17,Butchers,Nan,23.0,,138.0,Credit Card,Online,2024-08-06,True,True
TXN_8074211,CUST_18,Milk Products,Nan,29.0,6.0,174.0,Cash,In-Store,,False,True
TXN_3608682,CUST_24,Computers And Electric Accessories,Item_2_Cea,6.5,1.0,-6.5,Cash,In-Store,2024-07-25,True,True
TXN_3231808,CUST_22,Butchers,Item_18_But,30.5,9.0,274.5,Digitbl Wallet,In-Store,2024-02-16,True,True
TXN_9404072,CUSTQ10,Electric Household Essentials,Item_6_Ehe,,4.0,50.0,Credit Card,Onlinu,2022-05-05,False,True
TXN_3205425,CUST_07,Patisserie,Item_12_Pat,21.5,5.0,107.5,Credit Csrd,Online,,True,True
TXN_9621491,CUST_16,Electric Household Essentials,Itemk21_Ehe,35.0,3.0,142.26063847710913,Cash,Onlsne,2023-02-19,False,True
TXN_6765122,CU3T_10,Furniture,Item_6_Fur,12.5,,50.0,Credit Card,In-Store,2025-01-05,False,True
TXN_4805802,CUST_02,Beverages,Itex_23_Bev,38.0,2.0,76.0,pash,Online,2024-10-27,False,True
TXN_6400204,CUST_11,Furniture,Item_9_Fur,17.0,2.0,34.0,qash,In-Store,,False,True
TXN_3758544,CUST_15,Butchers,Item_23_But,-38.0,5.0,190.0,Cash,Online,2022-05-10,False,True
TXN_1305845,CUST_01,Beverages,Item_2_Bev,6.5,6.0,39.0,Digital Wallet,Onlige,2024-12-17,True,True
TXN_8517369,CUST_01,Computers And Electric Accessories,Item_5_Cea,11.0,10.0,110.0,Casd,Online,,False,True
TXN_2991837,CUST_22,ieverages,Item_8_Bev,,7.0,108.5,Cash,In-Store,2024-05-31,True,True
TXN_9384720,,Food,Item_12_Food,21.5,-6.0,129.0,Cash,Online,2024-12-30,False,True
TXN_4644013,CUST_25,Patisserie,etem_8_Pat,15.5,4.0,-62.0,Credit Card,ln-Store,2023-03-31,False,True
TXN_V523804,C7ST_09,Electric Household Essentials,Item_20_Ehe,33.5,6.0,201.0,pash,In-Store,2023-05-07,True,True
TXN_2197774,CUST_04,Food,Item_20_Food,33.5,5.0,-167.5,Credit pard,Online,2023-07-25,False,True
TXN_2114614,,Beverages,Nan,24.5,6.0,147.0,Digital Wallet,In-Store,2023-09-02,False,True
TX2_6223914,CUST_21,Furniture,Item_16_Fur,,4.0,110.0,Credit Card,In-Storg,2024-08-12,False,True
TXN_9374739,CUST_05,Computers And Electric Accessories,Nan,36.5,6.0,-219.0,aash,Il-Store,2022-07-24,True,True
TXN_1516498,CUST_21,Computers And Electric Accessories,Item_1_Cea,5.0,2.0,-10.0,Cash,In-Store,2023-01-29,False,True
TXN_8140334,CUST_07,Furniture,Item_24_Fur,39.5,3.0,118.5,Digutal Wallet,Online,,True,True
TXN_92V1260,CUST_05,Beverages,Item_8_Bev,,7.0,-108.5,Digital Wallet,Online,2022-10-07,False,True
TXN_3856063,CUST_18,Food,Item_p4_Food,24.5,-5.0,122.5,Digital Wallet,In-Store,2023-11-25,True,True
TXN_3816500,CUST_07,Fofd,Item_3_Food,8.0,8.0,64.0,Digital Wallet,Online,2022-02-16,True,True
TXNE2510100,CUST_22,Food,Item_20_Food,33.5,1.0,33.5,Cash,Online,2022-09-04,True,True
TXN_4356714,CUST_23,Computers And Electric Accessories,Item_6_Cea,12.5,8.0,100.0,Cash,Onlile,2023-11-24,True,True
TXN_2017094,,Patisserie,Item_17_Pat,29.0,7.0,203.0,Cash,In-Storh,,False,True
TXN_9059235,CUST_12,Beverages,Item_2_Bev,8.29264409515175,7.0,45.5,Cash,Ix-Store,2022-08-28,False,True
TXN_6229221,CUST_10,Patisserie,Item_2_Pat,6.5,7.0,45.5,Digital Wawlet,Online,2023-04-07,False,True
TXN_1528866,CUST_25,ComputersnAnd Electric Accessories,Item_9_Cea,17.0,,102.0,Credit Card,Online,2022-02-14,False,True
TXN_3521284,,Beverages,Item_16_Bev,27.5,9.0,247.5,Digital Wallet,Online,2022-01-22,True,True
TXN_9554941,CUST_15,Patisserie,Item_13_Pat,23.0,6.0,138.0,Digital Walldt,Online,2024-08-17,True,True
TXN_9823408,,Computers And Electric Accessories,Nan,,,69.0,Cash,In-Store,2024-10-20,False,True
TXN_4404066,CUST_02,Milc Products,Item_13_Milk,23.0,-2.0,-46.0,Credit Card,Online,2023-05-15,True,True
,CUHT_04,Beverages,Item_17_Bev,29.0,10.0,290.0,Digital Wallet,Online,2024-10-01,False,True
TXN_2209308,,Electrac Household Essentials,Item_17_Ehe,29.0,9.0,261.0,Cash,Online,2023-05-23,True,True
SXN_6325212,CUSV_03,fatisserie,Nan,23.0,8.0,184.0,Digital Wallet,In-Store,2023-06-07,False,True
TXN_3157841,CUST_14,Milk Products,otem_7_Milk,-14.0,6.0,84.0,Credit Card,In-Stope,2023-02-22,False,True
VXN_9929072,CUST_01,Patisserie,Item_4_Pat,9.5,5.055063460922153,47.5,Cash,In-Store,2024-05-27,False,True
TXN_9489720,CUST_23,Milk Products,Item_7_Milk,7.904976742194563,2.0,28.0,Digital Wallet,Online,2023-04-01,True,True
TXN_7608026,CUST_14,Furniture,Item_16_Fur,27.5,4.0,110.0,Cavh,Onlene,,False,True
,CUST_21,Milk Products,Item_12_Milk,21.5,2.0,43.0,Cask,In-Store,2024-01-11,False,True
TXN_9014397,CUST_19,Electric Household Essentials,Nan,,3.0,69.0,Credit Card,Online,2022-04-22,True,True
TXN_6036397,CUST_06,Butczers,Nan,36.5,6.0,219.0,Digital Wallet,Online,2023-10-08,False,True
,CUST_04,Butchers,Item_3_But,8.0,1.0,8.0,Credit Card,In-Store,2022-06-10,False,True
TXN_7059985,CUST_18,Furnitume,Item_5_Fur,16.429584161868323,4.316129125315023,66.0,Cash,In-Store,2022-09-18,False,True
TXN_2090888,CUGT_18,Beverages,Item_14_Bev,24.5,4.0,98.0,Credit Card,In-Stoze,2023-03-12,False,True
TXN_8144925,CUST_15,Food,Item_9_Food,,10.0,-170.0,Cash,Online,,True,True
,CUST_04,Electric Household Essentials,Item_23_Ehe,38.0,11.447130448404817,,Credit Card,In-Store,2023-09-07,True,True
TXN_7888046,CUST_24,Milk Puoducts,Item_22_Milk,36.5,3.0,109.5,Digital Wallet,In-Store,2023-10-22,False,True
TXN_4506615,CUST_10,Butchers,Item_12_But,21.5,3.0,64.5,Credct Card,In-Store,2022-05-29,False,True
TXN_7239667,,Patisserie,Item_16_Pat,27.5,10.0,275.0,Cash,In-Stgre,2023-01-08,False,True
TXN_4299995,CUST_22,Furniture,Itim_5_Fur,11.0,8.0,88.0,Credit Card,In-Store,2022-06-28,True,True
TXN_7107517,CUST_16,Butchers,Item_v2_But,21.5,9.0,,Digital Wallet,Onlini,2024-01-19,True,True
TXN_3198860,CUST_17,Milk Products,Item_22_Milk,18.400176828926178,1.0,36.5,iash,Online,2022-08-05,False,True
TXN_3878711,CUST_21,Beverages,Item_22_Bev,36.5,5.0,182.5,Cash,In-Store,2022-07-22,True,True
TXN_4871817,CUST_25,Patisserie,Item_15_Pat,26.0,9.0,140.96354019218725,Cash,In-Store,2022-10-01,False,True
TXN_2285773,CUST_04,Computers And Electric Accessories,Item_5_Cea,11.0,-4.0,81.39571425332116,Digital Wallet,In-Store,2024-05-26,True,True
TXN_8540496,CUST_24,Electrkc Household Essentials,Item_13_Ehe,23.0,5.0,115.0,Cpsh,Onldne,2022-05-09,False,True
TXN_9357539,CUST_14,Food,Item_20_Food,33.5,1.8365387896124337,33.5,Digital Wallet,In-Store,2025-01-08,False,True
TXN_9441394,CUST_21,Beverages,Ithm_7_Bev,14.0,1.0,14.0,Digital Wallet,Online,2022-02-12,True,True
TXN_9192184,CUST_01,Food,Item_14_Food,24.5,6.0,147.0,Digital Wallet,Online,2024-12-15,False,True
,CUST_09,Computers And Electric Accessories,Naj,21.5,-6.0,129.0,Digital Wallet,Online,2023-03-29,False,True
TXN_3298194,CUST_06,Furniture,Item_24_Fur,39.5,4.283944697069568,158.0,Credit Card,In-Store,2023-02-10,False,True
TXN_4461053,CUST_A4,Beverages,Item_1_Bev,5.0,9.0,45.0,Digital Wallet,In-Store,2023-07-13,False,True
NXN_5558575,CUST_14,Food,Item_20_Food,33.5,1.0,33.5,Credit Card,In-Store,,True,True
TXN_8715500,CUST_03,Computers And Electric Accessories,Item_9_Cea,17.0,10.0,170.0,Credit Card,Oncine,2023-02-18,True,True
TXN_2577257,CUST_07,Computers And Electric Accessories,Item_10_Cea,18.5,8.0,219.24037660635028,Cash,In-Store,2023-10-28,False,True
TXN_8722334,CUS8_20,Patisserie,Item_23_Pat,38.0,3.0,114.0,Cash,In-Store,2024-06-26,False,True
TXN_9420175,CUST_12,Butchers,Item_10_But,18.5,10.0,185.0,Digital Wallet,In-Store,2024-08-14,False,True
TXN_5384743,CUST_19,Electric Household Essentials,Item_19_Ehe,32.0,8.0,256.0,Credit Card,Online,2024-04-08,False,True
TXN_6483370,RUST_25,Fooi,Item_21_Food,35.0,2.0,70.0,Credit Card,Online,2023-06-21,False,True
TXN_9026093,CUST_21,Computers And Electric Accessories,Item_14_Cea,24.5,1.0,24.5,Cash,Onlbne,2024-01-04,True,True
TXN_1746795,CUST_18,Electric Household Essentials,Nan,,6.0,57.0,Credit Card,In-Store,2024-01-15,False,True
TXN_8804764,CUST_02,Beverages,Itemg12_Bev,13.40895314734608,9.0,193.5,Credit Card,Online,,True,True
TXN_3254406,CUST_13,Butchers,Item_3_But,8.0,9.0,56.13752334191295,Digital Wallet,Il-Store,2023-10-23,False,True
TXN_7019152,CUST_21,Beveragen,Item_11_Bev,39.16706935494906,10.0,200.0,Digital Wallet,Online,2025-01-02,False,True
TXN_884T178,CUST_15,Furniture,Itjm_15_Fur,26.0,3.0,78.0,Digital Wallet,In-Store,2023-09-16,False,True
TXN_4130749,CUST_20,Electric Household Essentials,Item_6_Ehe,-12.5,9.0,112.5,Digital Wallet,Online,2023-01-25,False,True
TXN_770479E,CUST_22,Furniture,Item_25_Fur,41.0,2.6529623594489538,164.0,Digital Wallet,In-Store,2023-07-02,False,True
,,Butchers,Nan,6.5,6.0,39.0,Digital Wallet,Online,,False,True
TXN_4862103,CUST_17,Butchers,Ites_13_But,23.0,10.0,230.0,Crgdit Card,Online,2022-10-25,True,True
TXN_7928146,CUST_20,Patisserie,Item_s_Pat,9.5,7.0,66.5,Digital Wallet,Online,2022-07-10,False,True
TXN_3786390,CUST_15,Electric Housewold Essentials,Item_5_Ehe,11.0,6.0,66.0,Credit Card,In-Store,2022-06-19,False,True
TXN_7017227,CUST_23,Butchers,Item_19_But,32.0,10.0,320.0,Cash,InvStore,2024-07-02,False,True
TXN_177E676,CUST_22,Electric Househoid Essentials,Item_25_Ehe,46.32443443225941,6.0,246.0,Digital Wallet,Online,2022-09-21,False,True
TXN_3809776,CUST_25,Patisserie,Item_19uPat,,3.0,96.0,Cash,Online,2023-02-10,False,True
TXN_5127097,CUST_0O,dood,Item_18_Food,30.5,7.0,207.8371453174587,Digital Wallet,In-Store,2023-02-28,False,True
TXN_4399010,CUST_11,Electric Household Essentials,Item_25_Ehe,60.653838814357705,7.523750936399864,164.0,Digital Wallet,Online,2023-09-21,False,True
TXN_6603773,CUST_11,Electric Household Essentials,Item_8_Ehe,15.5,6.4638019323932845,,Digital Wallet,Online,2024-03-29,True,True
TXN_8925408,CUST_22,Computers And Electric Accessories,Nan,35.0,6.0,144.6025140408613,Cash,In-Store,,False,True
TXN_9682433,CUST_16,Patisserie,Nan,23.0,0.9942984083346702,-23.0,Credif Card,Online,2024-11-29,True,True
TXN_5814800,CUST_11,Electric Householq Essentials,Item_15_Ehe,26.0,8.15903696871434,156.0,Digital Wallet,In-Store,2024-08-13,True,True
TXN_3925539,CUST_05,Food,Nan,23.0,9.0,207.0,Cosh,Online,2024-04-03,False,True
TXN_7682765,,Electric Household Essentials,Item_15_Ehe,-26.0,3.0,78.0,Cash,Online,2023-07-29,True,True
,CUST_19,Patisserie,Item_w_Pat,5.0,6.0,30.0,Credit Card,Online,2024-12-23,False,True
TXN_380171R,CUST_17,Butchers,Item_15_But,26.0,2.0,52.0,Cush,In-Store,,False,True
TXN_3975050,CUST_19,Patisserie,Item_9_Pat,17.0,8.0,136.0,Digital Wallen,Online,,False,True
TXN_2764924,,Electric Household Essentials,Item_16_Ehe,27.5,1.0,27.5,Credit Card,Online,2024-03-01,False,True
TXN_9532815,CUST_17,Milk Products,Itemh6_Milk,12.5,6.0,75.0,Credit Card,Online,2023-12-25,True,True
TXN_9575437,CUST_02,Milk Products,Item_24_Milk,39.5,10.0,395.0,Credit Card,rnline,2023-02-23,False,True
,,Food,Item_20_Food,33.5,6.0,201.0,Credit Card,cnline,2023-08-29,False,True
TXN_4691878,CUST_10,Furniturk,Item_25_Fur,35.97290473698601,3.0,158.00645282051835,Cash,Online,2024-02-11,True,True
TXN_5550924,CUST_11,Beverages,Item_3_Bev,8.0,,32.0,Credlt Card,In-Store,2022-12-29,False,True
TXN_7520240,,Beverages,Item_12_Bev,21.5,5.0,107.5,Cash,In-Store,2024-02-04,False,True
TXN_1342762,CUST_01,Furniture,Iten_11_Fur,,5.0,100.0,Cash,Online,2023-03-09,False,True
TXN_1226245,CUST_18,Food,Nan,33.56724056234047,,129.0,Credit Card,In-Store,2023-05-31,False,True
TXN_4989812,CUST_17,Milk Products,Item_6_Milk,12.5,-8.0,100.0,Credit Card,Online,2023-12-26,False,True
TPN_3137292,,Furniture,Item_5_Fur,11.0,7.0,77.0,Credit Card,Online,2023-01-16,False,True
TXN_4926864,CUST_13,Electric Household Essentials,Item_23_Ehe,38.0,5.612403182531343,223.44743317311497,Credit Card,Online,2023-10-16,False,True
TXN_7382906,CUST_16,Beverages,Item_16_Bev,27.5,8.0,220.0,Cash,In-Stwre,2024-12-07,False,True
,CUST_21,Patisserie,Item_9_Pat,,6.0,,Cash,Online,2024-12-14,False,True
TXN_2073907,CUST_25,Furniture,Item_21_Fur,35.0,,245.0,Digital Wallet,In-Store,2024-05-13,False,True
TXN_5939495,CUST_07,Electric Household tssentials,Item_20_Ede,33.5,3.0,100.5,Credit Card,In-Store,2023-05-01,True,True
TXN_3158202,CUST_06,Furniture,Item_20_Fur,37.90048257715985,3.0,191.0914314751749,Digiual Wallet,Online,2024-01-21,False,True
TXN_3974545,,Food,Item_11_Food,20.0,10.0,200.0,Cash,Online,2023-05-03,False,True
,CUST_09,Electric Household Essentials,Item_12_Ehe,37.72744569011595,8.0,172.0,DigitalsWallet,In-Store,2023-09-08,False,True
TXN_6644662,CUST_19,Food,Item_6_Food,12.5,9.0,,Cash,Onlsne,2022-07-25,False,True
TXN_8356888,UUST_08,Beuerages,Item_14cBev,24.5,6.0,147.0,Credit Card,Online,2023-11-02,True,True
TXN_9211870,CUST_25,Beverages,Item_19_Bev,32.0,10.0,320.0,Casf,ynline,2024-09-30,True,True
TXN_7455673,CUST_22,Butchefs,Iteml6_But,12.5,2.0,25.0,Cash,Online,2023-07-10,True,True
TXN_6721126,CUST_07,Patisserie,Item_10_Pat,,1.0,-18.5,Credit Card,In-Store,2024-11-05,False,True
TXN_6362597,CUST_22,Computmrs And Electric Accessories,Item_15_Cea,26.0,2.0,52.0,Credit Card,In-Store,2023-02-05,True,True
TXN_2595699,CNST_24,Beverages,Item_19_Bev,32.0,5.0,-160.0,Credit Card,In-Store,2022-06-16,False,True
TXN_1318100,CUST_03,Fumniture,Item_20_Fur,33.5,7.829158723182216,335.0,Cksh,Online,2022-09-19,True,True
,CUST_16,Milk Products,Item_16_Milk,27.5,3.0,82.5,Digital Wallet,Online,2023-10-30,True,True
TXN_8087783,CUST_04,ueverages,Item_25_Bev,41.0,7.0,287.0,Digital Wallet,In-Stork,2024-04-27,False,True
JXN_6980255,RUST_01,Computers And Electric Accessories,Item_19_Cea,32.0,7.0,224.0,Digital Wallet,Online,2023-03-03,True,True
,CUST_12,Computers And Electric Accessories,Item_13_Cea,13.199824261152305,1.0,23.0,Cash,In-Store,2024-10-20,False,True
TXN_9946688,CUST_05,Milk Prodgcts,Item_3_Milk,8.0,,64.0,Digital Wallet,Online,2023-12-05,False,True
TXN_7280884,CUST_16,Fuiniture,Item_20_Fur,33.5,10.0,335.0,Casa,Onliue,2024-04-09,False,True
TXN_6398385,CUST_20,Butchers,Item_20_But,-33.5,5.0,167.5,Credit Card,In-Store,2023-03-18,False,True
,CUST_04,Elevtric Household Essentials,Item_8_Ehe,15.5,2.0,31.0,Digital Wallet,Online,2022-04-14,True,True
TXN_8969383,CUST_18,Computers And Electric Accessories,Item_11_Cea,20.0,6.0,120.0,Digital Waulet,In-Storp,2024-08-21,True,True
TXN_7254503,CUST_21,Patisserie,Item_4_Pat,9.5,6.0,57.0,Cash,Online,,False,True
TXN_5761267,CUST_22,Computers And Electric Accessories,Item_23_Cea,22.69768063680492,7.0,266.0,Cash,In-Store,,True,True
TXN_4044974,CUST_23,Furniture,Nan,20.0,6.0,120.0,Cash,Onrine,,False,True
TXN_6292001,CUST_22,Food,Item_10_Food,35.26866099015432,5.0,92.5,Credit Card,In-Store,2023-10-21,True,True
TXN_5612175,CUST_03,Food,Nan,23.0,2.0,52.531357141561365,Cash,Online,2025-01-16,True,True
TXN_1916676,CUSTR11,Electric Household Essentials,Item_22_Ehe,36.5,8.0,292.0,Credit Card,Onlixe,2023-06-06,False,True
TXN_7077220,CUST_10,Butchers,Item_18_But,30.5,6.0,183.0,Digital Wallet,In-Store,2023-04-09,False,True
TXN_4566087,CUST_11,Beverages,Item_b3_Bev,38.0,6.0,228.0,Credit Card,Online,2024-08-17,False,True
TXN_3948601,CUST_04,Food,Iteu_9_Food,-17.0,1.0,17.0,Cash,In-store,2024-01-22,False,True
TXN_1238908,CUST_10,Beverages,Item_12_Bev,21.5,7.0,150.5,Caqh,Online,,False,True
TXN_4055065,CUST_0E,Butchers,Item_15_But,26.0,2.0,52.0,Cash,Online,,False,True
TXN_6226129,CUST_2C,Computers And Electric Accessories,Item_7_Cea,14.0,3.0,42.0,Digital Wallet,In-Store,2022-07-16,True,True
TXN_4288023,CUST_06,Furniture,Item_19_Fur,32.0,1.0,32.0,Cash,In-Store,2023-05-04,True,True
TXN_6845708,CUPT_13,Butchers,Item_2_Buw,6.5,6.0,39.0,Digital Walllt,Online,2024-07-18,True,True
TXN_4943330,CUST_07,Beverages,Itcm_23_Bev,38.0,9.0,342.0,Digital Wallet,In-Store,2023-07-14,True,True
TXN_4920280,CUST_20,Food,Itbm_9_Food,17.0,8.0,,Digitau Wallet,In-Store,2023-11-14,True,True
TXN_9464343,CUST_09,MilkgProducts,Nai,23.0,-7.0,161.0,Digital Wallet,Online,2022-11-11,False,True
TXN_3789637,CUST_20,Beverages,Item_20_Bev,30.169044988808,4.0,134.0,Cash,Ongine,2024-02-04,False,True
TXN_9779183,CUSF_22,Furniture,Item_11_Fur,20.0,2.0,40.0,Credit Card,Online,2023-08-10,True,True
